timestamp,dx_rel,dy_rel,ear_left,ear_right,blink_l,blink_r,dist_cm,brightness,label
2025-12-12T16:43:08.665781,0.0147,0.0011,0.4667,0.4704,0,0,44.3,116,CENTER
2025-12-12T16:43:08.733710,0.0151,-0.0105,0.4595,0.4883,0,0,45.0,116,CENTER
2025-12-12T16:43:08.835851,0.0137,-0.0101,0.4652,0.4837,0,0,44.6,116,CENTER
2025-12-12T16:43:08.921615,0.0165,-0.0109,0.4628,0.4977,0,0,45.3,116,CENTER
2025-12-12T16:43:09.006716,0.0195,-0.0042,0.4703,0.4775,0,0,44.9,116,CENTER
2025-12-12T16:43:09.083684,0.0095,-0.0065,0.4602,0.4901,0,0,44.6,116,CENTER
2025-12-12T16:43:09.160368,0.0118,-0.0060,0.4626,0.4857,0,0,45.1,116,CENTER
2025-12-12T16:43:09.268546,0.0218,-0.0045,0.4664,0.4927,0,0,45.1,116,CENTER
2025-12-12T16:43:09.344573,0.0148,-0.0009,0.4650,0.4795,0,0,44.5,116,CENTER
2025-12-12T16:43:09.442783,0.0167,-0.0031,0.4658,0.4798,0,0,45.0,116,CENTER
2025-12-12T16:43:09.534506,0.0120,-0.0051,0.4602,0.4853,0,0,44.9,116,CENTER
2025-12-12T16:43:09.595366,0.0136,-0.0073,0.4609,0.4898,0,0,44.9,116,CENTER
2025-12-12T16:43:09.686554,0.0206,-0.0085,0.4624,0.4896,0,0,45.3,116,CENTER
2025-12-12T16:43:09.791815,0.0303,-0.0102,0.4692,0.5044,0,0,45.8,116,CENTER
2025-12-12T16:43:09.859697,0.0256,-0.0019,0.4614,0.4854,0,0,44.7,116,CENTER
2025-12-12T16:43:09.962818,0.0218,-0.0072,0.4677,0.4963,0,0,44.9,116,CENTER
2025-12-12T16:43:10.040754,0.0223,-0.0038,0.4718,0.4781,0,0,45.2,116,CENTER
2025-12-12T16:43:10.126903,0.0143,-0.0063,0.4680,0.4926,0,0,44.9,116,CENTER
2025-12-12T16:43:10.214583,0.0167,-0.0100,0.4676,0.5007,0,0,45.3,116,CENTER
2025-12-12T16:43:10.294646,0.0215,-0.0070,0.4706,0.5048,0,0,45.3,116,CENTER
2025-12-12T16:43:10.384451,0.0239,-0.0119,0.4682,0.4962,0,0,45.1,116,CENTER
2025-12-12T16:43:10.476117,0.0268,-0.0159,0.4638,0.5052,0,0,45.5,116,CENTER
2025-12-12T16:43:10.551230,0.0205,-0.0060,0.4681,0.4854,0,0,44.8,116,CENTER
2025-12-12T16:43:10.644181,0.0151,-0.0026,0.4626,0.4861,0,0,44.6,116,CENTER
2025-12-12T16:43:10.743862,0.0154,-0.0040,0.4628,0.4849,0,0,45.0,116,CENTER
2025-12-12T16:43:10.830033,0.0156,-0.0083,0.4606,0.4911,0,0,44.8,116,CENTER
2025-12-12T16:43:10.911496,0.0183,-0.0139,0.4629,0.4962,0,0,45.3,116,CENTER
2025-12-12T16:43:10.981907,0.0234,-0.0131,0.4636,0.4915,0,0,45.3,116,CENTER
2025-12-12T16:43:11.095055,0.0311,-0.0123,0.4695,0.4958,0,0,45.3,116,CENTER
2025-12-12T16:43:11.161291,0.0256,-0.0094,0.4705,0.4854,0,0,44.9,116,CENTER
2025-12-12T16:43:11.273484,0.0157,-0.0051,0.4745,0.4900,0,0,44.6,116,CENTER
2025-12-12T16:43:16.069752,0.0104,-0.0122,0.4510,0.4679,0,0,44.1,116,CENTER
2025-12-12T16:43:16.151926,0.0211,-0.0136,0.4528,0.4848,0,0,44.7,116,CENTER
2025-12-12T16:43:16.231499,0.0143,-0.0140,0.4509,0.4587,0,0,43.9,116,CENTER
2025-12-12T16:43:16.315704,0.0186,-0.0078,0.4573,0.4604,0,0,44.2,116,CENTER
2025-12-12T16:43:16.408236,0.0185,-0.0078,0.4540,0.4627,0,0,44.2,116,CENTER
2025-12-12T16:43:16.490893,0.0222,-0.0157,0.4586,0.4852,0,0,44.8,116,CENTER
2025-12-12T16:43:16.597441,0.0135,-0.0186,0.4474,0.4551,0,0,43.8,116,CENTER
2025-12-12T16:43:16.660213,0.0172,-0.0119,0.4530,0.4622,0,0,44.5,116,CENTER
2025-12-12T16:43:16.764437,0.0209,-0.0072,0.4552,0.4616,0,0,44.6,116,CENTER
2025-12-12T16:43:16.837255,0.0199,-0.0046,0.4500,0.4601,0,0,44.5,116,CENTER
2025-12-12T16:43:16.915281,0.0234,-0.0022,0.4532,0.4621,0,0,44.8,116,CENTER
2025-12-12T16:43:17.037595,0.0223,-0.0035,0.4518,0.4732,0,0,44.7,116,CENTER
2025-12-12T16:43:17.092884,0.0182,-0.0032,0.4621,0.4774,0,0,45.1,116,CENTER
2025-12-12T16:43:17.187431,0.0205,-0.0001,0.4577,0.4718,0,0,44.7,116,CENTER
2025-12-12T16:43:17.278125,0.0221,-0.0026,0.4638,0.4638,0,0,44.5,116,CENTER
2025-12-12T16:43:17.351480,0.0258,-0.0009,0.4570,0.4695,0,0,44.8,116,CENTER
2025-12-12T16:43:17.444832,0.0249,-0.0024,0.4594,0.4637,0,0,44.7,116,CENTER
2025-12-12T16:43:17.539874,0.0256,-0.0009,0.4556,0.4759,0,0,44.7,116,CENTER
2025-12-12T16:43:17.615488,0.0245,-0.0020,0.4583,0.4805,0,0,44.9,116,CENTER
2025-12-12T16:43:17.710277,0.0219,-0.0029,0.4532,0.4556,0,0,44.4,116,CENTER
2025-12-12T16:43:17.798359,0.0232,0.0019,0.4488,0.4614,0,0,44.9,116,CENTER
2025-12-12T16:43:17.898410,0.0187,-0.0008,0.4404,0.4519,0,0,44.6,116,CENTER
2025-12-12T16:43:17.959703,0.0245,0.0029,0.4364,0.4448,0,0,45.0,116,CENTER
2025-12-12T16:43:18.062375,0.0246,-0.0023,0.4456,0.4602,0,0,45.1,116,CENTER
2025-12-12T16:43:18.136418,0.0185,-0.0029,0.4381,0.4520,0,0,44.6,116,CENTER
2025-12-12T16:43:18.229779,0.0243,0.0003,0.4398,0.4638,0,0,44.7,116,CENTER
2025-12-12T16:43:18.311393,0.0244,0.0025,0.4452,0.4652,0,0,44.4,116,CENTER
2025-12-12T16:43:18.393821,0.0204,0.0025,0.4396,0.4571,0,0,44.3,116,CENTER
2025-12-12T16:43:18.505203,0.0169,-0.0010,0.4412,0.4590,0,0,44.3,116,CENTER
2025-12-12T16:43:18.560274,0.0120,0.0014,0.4495,0.4614,0,0,44.7,116,CENTER
2025-12-12T16:43:18.666009,0.0105,-0.0039,0.4533,0.4569,0,0,44.3,116,CENTER
2025-12-12T16:43:18.753041,0.0205,0.0008,0.4538,0.4600,0,0,44.9,116,CENTER
2025-12-12T16:43:18.822441,0.0199,0.0025,0.4453,0.4610,0,0,44.8,116,CENTER
2025-12-12T16:43:18.927813,0.0130,-0.0028,0.4513,0.4598,0,0,44.4,116,CENTER
2025-12-12T16:43:18.996392,0.0219,0.0023,0.4467,0.4813,0,0,45.1,116,CENTER
2025-12-12T16:43:19.101839,0.0177,-0.0008,0.4502,0.4692,0,0,44.4,116,CENTER
2025-12-12T16:43:19.195473,0.0191,0.0023,0.4461,0.4691,0,0,44.6,116,CENTER
2025-12-12T16:43:19.275016,0.0150,-0.0023,0.4479,0.4670,0,0,44.4,116,CENTER
2025-12-12T16:43:19.346744,0.0201,0.0026,0.4485,0.4653,0,0,44.5,116,CENTER
2025-12-12T16:43:19.445941,0.0139,-0.0011,0.4475,0.4541,0,0,44.3,116,CENTER
2025-12-12T16:43:19.532112,0.0176,-0.0008,0.4532,0.4712,0,0,44.8,116,CENTER
2025-12-12T16:43:19.624461,0.0202,-0.0019,0.4540,0.4560,0,0,44.6,116,CENTER
2025-12-12T16:43:19.706302,0.0088,-0.0033,0.4476,0.4422,0,0,43.9,116,CENTER
2025-12-12T16:43:19.802236,0.0199,-0.0074,0.4668,0.4834,0,0,45.3,116,CENTER
2025-12-12T16:43:19.859248,0.0058,-0.0096,0.4440,0.4454,0,0,43.8,116,CENTER
2025-12-12T16:43:19.961031,0.0136,-0.0058,0.4595,0.4706,0,0,45.0,116,CENTER
2025-12-12T16:43:20.058867,0.0195,0.0005,0.4588,0.4541,0,0,44.6,116,CENTER
2025-12-12T16:43:20.123510,0.0192,-0.0006,0.4546,0.4521,0,0,44.5,116,CENTER
2025-12-12T16:43:20.233537,0.0193,-0.0008,0.4501,0.4481,0,0,44.7,116,CENTER
2025-12-12T16:43:20.301588,0.0179,-0.0021,0.4528,0.4566,0,0,44.7,116,CENTER
2025-12-12T16:43:27.850461,-0.0070,-0.0492,0.3795,0.3534,0,0,46.5,116,CENTER
2025-12-12T16:43:27.946069,-0.0073,-0.0501,0.3699,0.3512,0,0,46.3,116,CENTER
2025-12-12T16:43:28.030079,0.0003,-0.0518,0.3702,0.3626,0,0,46.0,116,CENTER
2025-12-12T16:43:28.106439,0.0003,-0.0497,0.3695,0.3559,0,0,45.9,116,CENTER
2025-12-12T16:43:28.202996,-0.0005,-0.0449,0.3782,0.3601,0,0,46.3,116,CENTER
2025-12-12T16:43:28.281408,-0.0035,-0.0428,0.3782,0.3557,0,0,46.0,116,CENTER
2025-12-12T16:43:28.376530,0.0009,-0.0434,0.3766,0.3590,0,0,45.8,116,CENTER
2025-12-12T16:43:28.457832,-0.0048,-0.0475,0.3739,0.3397,0,0,45.7,116,CENTER
2025-12-12T16:43:28.537451,-0.0008,-0.0443,0.3723,0.3608,0,0,45.5,116,CENTER
2025-12-12T16:43:28.633191,-0.0024,-0.0434,0.3692,0.3515,0,0,45.8,116,CENTER
2025-12-12T16:43:28.727724,-0.0002,-0.0450,0.3746,0.3625,0,0,45.8,116,CENTER
2025-12-12T16:43:28.791508,0.0027,-0.0450,0.3673,0.3534,0,0,46.3,116,CENTER
2025-12-12T16:43:28.879335,0.0035,-0.0444,0.3669,0.3586,0,0,46.2,116,CENTER
2025-12-12T16:43:28.968283,0.0036,-0.0399,0.3717,0.3577,0,0,45.7,116,CENTER
2025-12-12T16:43:29.069124,-0.0028,-0.0364,0.3756,0.3532,0,0,45.5,116,CENTER
2025-12-12T16:43:29.163825,-0.0030,-0.0369,0.3822,0.3535,0,0,45.4,116,CENTER
2025-12-12T16:43:29.233451,-0.0043,-0.0343,0.3622,0.3447,0,0,45.5,116,CENTER
2025-12-12T16:43:29.325930,0.0013,-0.0357,0.3717,0.3536,0,0,45.2,116,CENTER
2025-12-12T16:43:29.390989,0.0042,-0.0327,0.3653,0.3475,0,0,45.2,116,CENTER
2025-12-12T16:43:29.492345,0.0034,-0.0378,0.3830,0.3555,0,0,45.7,116,CENTER
2025-12-12T16:43:29.590672,-0.0024,-0.0422,0.3668,0.3454,0,0,45.8,116,CENTER
2025-12-12T16:43:29.666409,-0.0033,-0.0330,0.3912,0.3503,0,0,44.8,116,CENTER
2025-12-12T16:43:29.767493,-0.0120,-0.0314,0.3641,0.3352,0,0,45.4,116,CENTER
2025-12-12T16:43:29.827396,0.0018,-0.0306,0.3842,0.3539,0,0,45.0,116,CENTER
2025-12-12T16:43:29.928429,0.0003,-0.0279,0.3699,0.3531,0,0,45.1,116,CENTER
2025-12-12T16:43:30.012686,0.0016,-0.0312,0.3755,0.3597,0,0,45.4,116,CENTER
2025-12-12T16:43:30.090943,-0.0001,-0.0290,0.3695,0.3613,0,0,45.3,116,CENTER
2025-12-12T16:43:30.196817,-0.0061,-0.0298,0.3666,0.3555,0,0,45.3,116,CENTER
2025-12-12T16:43:30.261173,-0.0029,-0.0312,0.3791,0.3595,0,0,45.1,116,CENTER
2025-12-12T16:43:30.363589,0.0002,-0.0337,0.3689,0.3548,0,0,45.3,116,CENTER
2025-12-12T16:43:30.442294,0.0019,-0.0399,0.3670,0.3571,0,0,45.9,116,CENTER
2025-12-12T16:43:30.522301,0.0022,-0.0345,0.3648,0.3544,0,0,45.1,116,CENTER
2025-12-12T16:43:30.629944,0.0032,-0.0357,0.3678,0.3649,0,0,45.4,116,CENTER
2025-12-12T16:43:30.695290,0.0035,-0.0411,0.3775,0.3717,0,0,45.4,116,CENTER
2025-12-12T16:43:30.799081,-0.0037,-0.0387,0.3590,0.3468,0,0,45.7,116,CENTER
2025-12-12T16:43:30.892793,0.0012,-0.0294,0.3771,0.3786,0,0,45.1,116,CENTER
2025-12-12T16:43:30.960303,0.0000,-0.0325,0.3625,0.3489,0,0,45.4,116,CENTER
2025-12-12T16:43:31.049048,0.0023,-0.0366,0.3787,0.3546,0,0,45.8,116,CENTER
2025-12-12T16:43:31.143781,0.0032,-0.0353,0.3766,0.3589,0,0,45.5,116,CENTER
2025-12-12T16:43:31.213604,0.0016,-0.0313,0.3793,0.3571,0,0,45.4,116,CENTER
2025-12-12T16:43:31.327265,0.0057,-0.0309,0.3742,0.3635,0,0,45.2,116,CENTER
2025-12-12T16:43:31.391203,-0.0025,-0.0313,0.3680,0.3578,0,0,45.1,116,CENTER
2025-12-12T16:43:31.480848,-0.0005,-0.0335,0.3689,0.3856,0,0,45.5,116,CENTER
2025-12-12T16:43:31.580431,-0.0013,-0.0305,0.3657,0.3521,0,0,44.9,116,CENTER
2025-12-12T16:43:31.667553,0.0033,-0.0291,0.3788,0.3602,0,0,45.0,116,CENTER
2025-12-12T16:43:31.757999,0.0012,-0.0316,0.3773,0.3683,0,0,45.4,116,CENTER
2025-12-12T16:43:31.822668,0.0069,-0.0303,0.3797,0.3706,0,0,45.3,116,CENTER
2025-12-12T16:43:31.931334,-0.0018,-0.0288,0.3780,0.3683,0,0,44.8,116,CENTER
2025-12-12T16:43:31.991842,-0.0094,-0.0263,0.3739,0.3632,0,0,44.8,116,CENTER
2025-12-12T16:43:32.084208,-0.0019,-0.0286,0.3845,0.3693,0,0,45.1,116,CENTER
2025-12-12T16:43:33.304970,-0.0085,-0.0261,0.3869,0.3781,0,0,45.5,116,CENTER
2025-12-12T16:43:33.398583,-0.0106,-0.0307,0.3736,0.3705,0,0,45.0,116,CENTER
2025-12-12T16:43:33.476793,-0.0106,-0.0255,0.3775,0.3705,0,0,45.6,116,CENTER
2025-12-12T16:43:33.567206,-0.0091,-0.0328,0.3775,0.3813,0,0,45.1,116,CENTER
2025-12-12T16:43:33.666436,-0.0071,-0.0273,0.3700,0.3782,0,0,45.0,116,CENTER
2025-12-12T16:43:33.739301,-0.0045,-0.0283,0.3727,0.3804,0,0,44.8,116,CENTER
2025-12-12T16:43:33.831443,-0.0091,-0.0273,0.3698,0.3743,0,0,45.2,116,CENTER
2025-12-12T16:43:33.918966,0.0002,-0.0327,0.3852,0.3938,0,0,45.2,116,CENTER
2025-12-12T16:43:33.997272,-0.0059,-0.0250,0.3690,0.3779,0,0,45.2,116,CENTER
2025-12-12T16:43:34.087129,-0.0013,-0.0274,0.3750,0.3922,0,0,45.1,116,CENTER
2025-12-12T16:43:34.175789,-0.0109,-0.0226,0.3734,0.3657,0,0,44.9,116,CENTER
2025-12-12T16:43:34.259957,-0.0063,-0.0260,0.3702,0.3816,0,0,45.3,116,CENTER
2025-12-12T16:43:34.358127,-0.0070,-0.0205,0.3800,0.3867,0,0,45.1,116,CENTER
2025-12-12T16:43:34.438839,-0.0052,-0.0240,0.3745,0.3777,0,0,44.7,116,CENTER
2025-12-12T16:43:34.514657,-0.0079,-0.0220,0.3801,0.3808,0,0,45.1,116,CENTER
2025-12-12T16:43:34.589981,-0.0004,-0.0265,0.3716,0.3967,0,0,45.2,116,CENTER
2025-12-12T16:43:34.692113,-0.0047,-0.0194,0.3688,0.3736,0,0,45.2,116,CENTER
2025-12-12T16:43:34.790316,-0.0049,-0.0232,0.3635,0.3927,0,0,45.1,116,CENTER
2025-12-12T16:43:34.870354,-0.0063,-0.0244,0.3842,0.3957,0,0,45.4,116,CENTER
2025-12-12T16:43:34.963828,-0.0074,-0.0316,0.3749,0.3983,0,0,45.3,116,CENTER
2025-12-12T16:43:35.026349,-0.0110,-0.0283,0.3783,0.3945,0,0,44.8,116,CENTER
2025-12-12T16:43:35.131375,-0.0121,-0.0270,0.3815,0.3936,0,0,45.1,116,CENTER
2025-12-12T16:43:35.226383,-0.0078,-0.0281,0.3719,0.3860,0,0,45.4,116,CENTER
2025-12-12T16:43:35.294525,-0.0002,-0.0293,0.3736,0.3998,0,0,45.3,116,CENTER
2025-12-12T16:43:35.397872,-0.0087,-0.0295,0.3733,0.3799,0,0,44.7,116,CENTER
2025-12-12T16:43:35.473140,0.0030,-0.0331,0.3752,0.4009,0,0,45.8,116,CENTER
2025-12-12T16:43:35.545919,-0.0095,-0.0269,0.3713,0.3813,0,0,44.5,116,CENTER
2025-12-12T16:43:35.659321,0.0058,-0.0313,0.3680,0.4001,0,0,45.5,116,CENTER
2025-12-12T16:43:35.726136,-0.0047,-0.0248,0.3699,0.3753,0,0,44.6,116,CENTER
2025-12-12T16:43:35.832755,0.0030,-0.0330,0.3739,0.3975,0,0,45.6,116,CENTER
2025-12-12T16:43:35.891845,-0.0120,-0.0270,0.3661,0.3691,0,0,45.3,116,CENTER
2025-12-12T16:43:36.003213,-0.0074,-0.0290,0.3793,0.3890,0,0,45.2,116,CENTER
2025-12-12T16:43:36.073413,-0.0108,-0.0176,0.3691,0.3669,0,0,45.4,116,CENTER
2025-12-12T16:43:36.172301,-0.0076,-0.0199,0.3754,0.3776,0,0,45.1,116,CENTER
2025-12-12T16:43:36.263382,-0.0119,-0.0186,0.3747,0.3736,0,0,44.9,116,CENTER
2025-12-12T16:43:36.335719,-0.0121,-0.0229,0.3657,0.3899,0,0,45.1,116,CENTER
2025-12-12T16:43:36.425161,-0.0056,-0.0244,0.3815,0.3897,0,0,45.3,116,CENTER
2025-12-12T16:43:36.515490,-0.0035,-0.0237,0.3713,0.3848,0,0,44.7,116,CENTER
2025-12-12T16:43:36.602705,-0.0031,-0.0269,0.3755,0.3979,0,0,44.9,116,CENTER
2025-12-12T16:43:36.701220,-0.0062,-0.0288,0.3685,0.3874,0,0,44.9,116,CENTER
2025-12-12T16:43:36.759962,-0.0030,-0.0277,0.3772,0.3926,0,0,45.0,116,CENTER
2025-12-12T16:43:36.858955,-0.0167,-0.0298,0.3633,0.3763,0,0,44.5,116,CENTER
2025-12-12T16:43:36.945541,-0.0051,-0.0253,0.3869,0.3977,0,0,45.5,116,CENTER
2025-12-12T16:43:37.023243,-0.0068,-0.0290,0.3616,0.3900,0,0,45.3,116,CENTER
2025-12-12T16:43:37.123922,-0.0024,-0.0317,0.3845,0.4068,0,0,45.2,116,CENTER
2025-12-12T16:43:37.193088,-0.0104,-0.0277,0.3749,0.3874,0,0,44.2,116,CENTER
2025-12-12T16:43:37.304040,-0.0094,-0.0269,0.3748,0.3834,0,0,45.0,116,CENTER
2025-12-12T16:43:37.392218,-0.0097,-0.0330,0.3735,0.3955,0,0,44.7,116,CENTER
2025-12-12T16:43:37.454718,-0.0048,-0.0304,0.3708,0.3884,0,0,44.9,116,CENTER
2025-12-12T16:43:37.549658,-0.0020,-0.0322,0.3765,0.4039,0,0,45.2,116,CENTER
2025-12-12T16:43:38.058976,-0.0061,-0.0349,0.3769,0.3936,0,0,45.3,116,CENTER
2025-12-12T16:43:38.162384,-0.0075,-0.0333,0.3630,0.3837,0,0,45.1,116,CENTER
2025-12-12T16:43:38.243015,-0.0072,-0.0228,0.3851,0.3919,0,0,44.9,116,CENTER
2025-12-12T16:43:38.340001,-0.0090,-0.0203,0.3703,0.3839,0,0,44.6,116,CENTER
2025-12-12T16:43:38.422032,-0.0090,-0.0220,0.3814,0.3849,0,0,44.8,116,CENTER
2025-12-12T16:43:38.495472,-0.0081,-0.0312,0.3723,0.3917,0,0,45.0,116,CENTER
2025-12-12T16:43:38.600316,-0.0069,-0.0265,0.3713,0.3839,0,0,45.0,116,CENTER
2025-12-12T16:43:38.674155,-0.0038,-0.0253,0.3836,0.3949,0,0,44.9,116,CENTER
2025-12-12T16:43:38.771544,-0.0037,-0.0286,0.3664,0.3894,0,0,45.1,116,CENTER
2025-12-12T16:43:38.861835,-0.0055,-0.0231,0.3807,0.3968,0,0,44.8,116,CENTER
2025-12-12T16:43:38.928727,-0.0015,-0.0271,0.3666,0.3763,0,0,45.0,116,CENTER
2025-12-12T16:43:39.034887,-0.0060,-0.0284,0.3661,0.4015,0,0,44.9,116,CENTER
2025-12-12T16:43:39.119727,-0.0085,-0.0324,0.3650,0.3933,0,0,45.0,116,CENTER
2025-12-12T16:43:39.204996,-0.0055,-0.0215,0.3805,0.3842,0,0,45.1,116,CENTER
2025-12-12T16:43:39.278122,-0.0074,-0.0311,0.3731,0.3870,0,0,45.3,116,CENTER
2025-12-12T16:43:39.373646,-0.0092,-0.0255,0.3710,0.3818,0,0,44.8,116,CENTER
2025-12-12T16:43:39.446055,-0.0004,-0.0252,0.3672,0.4025,0,0,45.4,116,CENTER
2025-12-12T16:43:39.549140,-0.0052,-0.0260,0.3707,0.3811,0,0,45.1,116,CENTER
2025-12-12T16:43:39.623126,-0.0033,-0.0261,0.3817,0.4008,0,0,45.0,116,CENTER
2025-12-12T16:43:39.729389,-0.0109,-0.0252,0.3693,0.3825,0,0,44.9,116,CENTER
2025-12-12T16:43:39.795227,-0.0008,-0.0275,0.3689,0.4134,0,0,45.8,116,CENTER
2025-12-12T16:43:39.881865,-0.0126,-0.0288,0.3743,0.3690,0,0,44.8,116,CENTER
2025-12-12T16:43:39.995179,-0.0023,-0.0283,0.3687,0.4038,0,0,45.7,116,CENTER
2025-12-12T16:43:40.054868,-0.0097,-0.0283,0.3698,0.3796,0,0,45.0,116,CENTER
2025-12-12T16:43:40.162754,-0.0057,-0.0281,0.3780,0.3896,0,0,45.3,116,CENTER
2025-12-12T16:43:40.226452,-0.0120,-0.0311,0.3722,0.3883,0,0,45.0,116,CENTER
2025-12-12T16:43:40.332767,-0.0102,-0.0205,0.3826,0.3760,0,0,45.0,116,CENTER
2025-12-12T16:43:40.407429,-0.0101,-0.0314,0.3679,0.3846,0,0,45.2,116,CENTER
2025-12-12T16:43:40.507254,-0.0036,-0.0256,0.3627,0.3832,0,0,45.5,116,CENTER
2025-12-12T16:43:40.597385,-0.0043,-0.0311,0.3581,0.3793,0,0,45.0,116,CENTER
2025-12-12T16:43:40.667996,-0.0049,-0.0237,0.3661,0.3726,0,0,45.0,116,CENTER
2025-12-12T16:43:40.762205,-0.0051,-0.0325,0.3617,0.3830,0,0,45.2,116,CENTER
2025-12-12T16:43:40.859122,-0.0047,-0.0272,0.3759,0.3784,0,0,45.2,116,CENTER
2025-12-12T16:43:40.926023,-0.0120,-0.0320,0.3676,0.3862,0,0,44.8,116,CENTER
2025-12-12T16:43:41.024547,-0.0103,-0.0237,0.3842,0.3712,0,0,45.0,116,CENTER
2025-12-12T16:43:41.090825,-0.0101,-0.0325,0.3689,0.3866,0,0,45.3,116,CENTER
2025-12-12T16:43:41.198771,-0.0032,-0.0355,0.3763,0.3792,0,0,45.4,116,CENTER
2025-12-12T16:43:41.287184,-0.0106,-0.0362,0.3633,0.3903,0,0,45.2,116,CENTER
2025-12-12T16:43:41.354494,-0.0129,-0.0334,0.3696,0.3853,0,0,45.4,116,CENTER
2025-12-12T16:43:41.463914,-0.0087,-0.0371,0.3674,0.3855,0,0,45.2,116,CENTER
2025-12-12T16:43:41.535554,-0.0079,-0.0311,0.3732,0.3842,0,0,45.1,116,CENTER
2025-12-12T16:43:41.627279,-0.0141,-0.0340,0.3665,0.3849,0,0,44.7,116,CENTER
2025-12-12T16:43:41.726533,-0.0094,-0.0201,0.3783,0.3841,0,0,44.7,116,CENTER
2025-12-12T16:43:41.794530,-0.0160,-0.0304,0.3681,0.3901,0,0,44.8,116,CENTER
2025-12-12T16:43:41.895259,-0.0094,-0.0255,0.3688,0.3877,0,0,45.4,116,CENTER
2025-12-12T16:43:41.970787,-0.0104,-0.0322,0.3626,0.3923,0,0,45.0,116,CENTER
2025-12-12T16:43:42.047589,-0.0050,-0.0265,0.3782,0.3876,0,0,45.4,116,CENTER
2025-12-12T16:43:42.161185,0.0023,-0.0301,0.3687,0.3811,0,0,45.3,116,CENTER
2025-12-12T16:43:42.231343,0.0022,-0.0291,0.3685,0.3828,0,0,45.1,116,CENTER
2025-12-12T16:43:42.330941,0.0022,-0.0334,0.3699,0.3933,0,0,45.4,116,CENTER
2025-12-12T16:45:05.249821,0.2454,0.0042,0.4130,0.3768,0,0,45.2,121,RIGHT
2025-12-12T16:45:05.326973,0.2176,0.0098,0.4076,0.3690,0,0,45.1,121,RIGHT
2025-12-12T16:45:05.424044,0.2173,-0.0041,0.4150,0.3832,0,0,45.4,121,RIGHT
2025-12-12T16:45:05.485994,0.2156,-0.0075,0.4185,0.3668,0,0,45.4,121,RIGHT
2025-12-12T16:45:05.580633,0.2068,-0.0021,0.4146,0.3836,0,0,45.0,121,RIGHT
2025-12-12T16:45:05.665954,0.2170,-0.0039,0.4106,0.3818,0,0,44.8,121,RIGHT
2025-12-12T16:45:05.738661,0.2156,-0.0038,0.4082,0.3833,0,0,45.0,121,RIGHT
2025-12-12T16:45:05.819712,0.2195,-0.0015,0.4178,0.3867,0,0,44.8,121,RIGHT
2025-12-12T16:45:05.917668,0.2219,-0.0034,0.4106,0.3765,0,0,45.1,121,RIGHT
2025-12-12T16:45:05.992946,0.2086,-0.0089,0.4158,0.3721,0,0,45.6,121,RIGHT
2025-12-12T16:45:06.075536,0.2290,-0.0126,0.4201,0.3889,0,0,45.0,121,RIGHT
2025-12-12T16:45:06.165727,0.2098,-0.0100,0.4142,0.3787,0,0,44.8,121,RIGHT
2025-12-12T16:45:06.257664,0.2127,-0.0045,0.4162,0.3821,0,0,44.9,121,RIGHT
2025-12-12T16:45:06.315505,0.2054,-0.0001,0.4131,0.3810,0,0,44.8,121,RIGHT
2025-12-12T16:45:06.421574,0.2121,-0.0013,0.4161,0.3784,0,0,44.7,121,RIGHT
2025-12-12T16:45:06.485571,0.2160,-0.0045,0.4058,0.3697,0,0,44.6,121,RIGHT
2025-12-12T16:45:06.588924,0.2234,0.0001,0.4155,0.3746,0,0,44.6,121,RIGHT
2025-12-12T16:45:06.668657,0.2278,-0.0039,0.4019,0.3731,0,0,45.0,121,RIGHT
2025-12-12T16:45:06.761387,0.2215,-0.0006,0.4097,0.3665,0,0,44.8,121,RIGHT
2025-12-12T16:45:06.815616,0.2202,0.0019,0.4048,0.3536,0,0,44.9,121,RIGHT
2025-12-12T16:45:06.928384,0.2366,0.0010,0.4141,0.3684,0,0,45.1,121,RIGHT
2025-12-12T16:45:06.983568,0.2296,0.0043,0.4157,0.3653,0,0,45.2,121,RIGHT
2025-12-12T16:45:07.076996,0.2040,0.0053,0.4222,0.3646,0,0,45.5,121,RIGHT
2025-12-12T16:45:07.172401,0.2121,-0.0042,0.4151,0.3775,0,0,45.6,121,RIGHT
2025-12-12T16:45:07.245014,0.2038,-0.0060,0.4201,0.3767,0,0,45.5,121,RIGHT
2025-12-12T16:45:07.324791,0.2213,-0.0039,0.4126,0.3712,0,0,45.1,121,RIGHT
2025-12-12T16:45:07.423307,0.2103,0.0024,0.4155,0.3698,0,0,45.3,121,RIGHT
2025-12-12T16:45:07.495334,0.2204,-0.0054,0.4215,0.3780,0,0,45.1,121,RIGHT
2025-12-12T16:45:07.582417,0.2211,-0.0043,0.4112,0.3742,0,0,45.1,121,RIGHT
2025-12-12T16:45:07.671217,0.2203,-0.0054,0.4140,0.3865,0,0,45.3,121,RIGHT
2025-12-12T16:45:07.738473,0.2176,-0.0113,0.4128,0.3777,0,0,44.7,121,RIGHT
2025-12-12T16:45:07.830421,0.2082,-0.0034,0.4143,0.3748,0,0,44.5,121,RIGHT
2025-12-12T16:45:07.921127,0.2113,-0.0057,0.4360,0.3807,0,0,44.6,121,RIGHT
2025-12-12T16:45:07.994438,0.2216,-0.0088,0.4080,0.3713,0,0,44.9,121,RIGHT
